id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C03389,Tahiri,Mohammed,mohammed.tahiri341@yahoo.com,1954-06-10,m,agdr,0633600380,2023-04-09,Email
C01532,El Amrani,Reda,reda.elamrani486@gmail.com,1998-09-29,Homme,Meknès,0612353758,2022-01-04,Facebook
C01391,Alaoui,Widad,widad.alaoui901@gmail.com,1976-02-06,f,Meknes,0670443135,2023-05-19,Direct
C01941,Benali,Nabil,nabil.benali968@gmail.com,1963-03-28,h,Kénitra,0620774925,2023-06-12,Instagram
C01145,Mansouri,Nabil,nabil.mansouri276@gmail.com,1983-01-12,m,CAS,0639412039,2022-09-07,Marketplace
C02366,Belkadi,Youssef,youssef.belkadi268@gmail.com,2004-07-05,male,Kénitra,0673254279,2020-01-06,SEO
C00462,Lahlou,Adil,adil.lahlou589@outlook.com,1965-12-09,1,fès,0764212251,2022-10-01,Social Media
C00423,Ziani,Soukaina,soukaina.ziani854@gmail.com,1957-02-28,f,TNG,0674625235,2022-08-29,Email
C00679,Ghazi,Mehdi,mehdi.ghazi487@gmail.com,1970-06-08,M,Oujda,0712232081,2020-01-07,Google Ads
C01594,Ouali,Omar,omar.ouali738@gmail.com,1996-05-30,m,MARRAKECH,0693038086,2021-03-04,SEO
C03259,Bensouda,Khalid,khalid.bensouda816@gmail.com,1953-06-04,h,MEK,0765987483,2022-09-19,SEO
C95518,Bensouda,Bilal,bilal.bensouda836@gmail.com,1989-01-12,H,kenitra,0682897088,2021-01-25,Bouche à oreille
C92805,Tahiri,Imane,imane.tahiri975@gmail.com,1969-01-19,f,MRK,0635836198,2021-07-27,Référencement
C03272,Kadiri,Khalid,khalid.kadiri849@gmail.com,1996-02-08,male,Kénitra,0680313639,2024-05-26,Marketplace
C01301,Belkadi,Karim,karim.belkadi751@gmail.com,1979-08-09,male,RABAT,0727418225,2020-01-14,Référencement
C03122,Bennani,Karim,karim.bennani757@gmail.com,1966-08-05,m,Fez,0619867173,2022-10-25,Instagram
C03527,Kadiri,Khadija,khadija.kadiri744@yahoo.com,1958-08-29,female,MARRAKECH,0746429883,2024-02-13,Instagram
C02138,Ghazi,Hassan,hassan.ghazi191@gmail.com,1967-06-21,h,kenitra,0624869050,2020-12-03,Direct
C00022,Ouali,Salma,salma.ouali577@gmail.com,2033-05-28,Femme,agadir,0727778019,2021-03-12,Google Ads
C01255,Lahlou,Hicham,hicham.lahlou,1963-05-07,Homme,casa,0750055973,2024-05-16,Référencement
C01939,Bennani,Hajar,hajar.bennani637@gmail.com,1963-10-09,f,Rbat,0739151447,2020-01-01,Email
C03084,Moussaoui,Bilal,bilal.moussaoui11@outlook.com,1969-05-19,m,OUJDA,0775294487,2023-02-12,Marketplace
C97349,Ghazi,Amine,amine.ghazi302@gmail.com,1997-10-20,male,MRK,0655606280,2020-09-11,Facebook
C02683,Idrissi,Tariq,tariq.idrissi750@outlook.com,1991-03-13,m,meknes,0795871390,2023-09-15,Facebook
C00201,Moussaoui,Bilal,bilal.moussaoui645@outlook.com,1981-01-24,M,tanger,0670340936,2022-03-21,Marketplace
C00533,El Amrani,Hajar,hajar.elamrani29@hotmail.com,1995-03-22,F,FES,0796828407,2023-02-20,SEO
C03509,Lahlou,Houda,houda.lahlou169@gmail.com,2009-04-14,F,tanger-med,0716419793,2021-03-07,Instagram
C03669,Moussaoui,Adil,adil.moussaoui895@gmail.com,1958-11-04,male,casa,0746833176,2021-03-20,Google Ads
C02295,El Amrani,Zineb,zineb.elamrani525@yahoo.com,2006-06-06,f,OUJ,0786901486,2021-09-12,Marketplace
C02400,Ouali,Khadija,khadija.ouali682@gmail.com,1963-05-24,f,Oujda,0795444170,2021-06-28,Google Ads
C90295,Kadiri,Sanaa,sanaa.kadiri487@outlook.com,2000-12-16,female,Kénitra,0736375893,2023-08-13,Direct
C03447,El Fassi,Reda,reda.elfassi35@gmail.com,1997-01-04,M,Casablanca-Anfa,0737060576,2022-07-25,Social Media
C00917,Bensouda,Soukaina,soukaina.bensouda699@gmail.com,1982-11-26,F,agadir,0722181265,2023-12-03,Direct
C01955,Benali,Loubna,loubna.benali506@gmail.com,2001-02-06,0,Kénitra,0648503642,2023-11-13,Google Ads
C98611,Tahiri,Hassan,hassan.tahiri346@gmail.com,1951-11-05,m,casa,0637679324,2022-09-28,Social Media
C03153,Kadiri,Samir,samir.kadiri657@outlook.com,1953-11-22,h,Marrakesh,0771004877,2021-09-29,Direct
C01524,El Amrani,Omar,omar.elamrani588@gmail.com,1994-07-02,M,tanger-med,0621346274,2021-01-16,Social Media
C02187,Moussaoui,Sanaa,sanaa.moussaoui12@gmail.com,1972-11-05,0,rabat,0690310669,2021-11-11,Référencement
C02631,Benali,Karim,karim.benali866@gmail.com,1953-11-28,m,agdr,0715592757,2022-06-13,Facebook
C01868,El Amrani,Sanaa,sanaa.elamrani69@gmail.com,1962-03-23,F,Salé,0792186957,2021-12-31,Google Ads
C02176,Filali,Omar,omar.filali777@gmail.com,1970-12-20,h,Oujda,0760672881,2021-06-24,Google Ads
C03719,El Fassi,Salma,@elfassi.com,1968-10-24,F,Marrakech,0663407849,2023-03-21,SEO
C00430,Bensouda,Salma,salma.bensouda546@gmail.com,1998-02-09,Femme,RABAT,0631138757,2020-08-28,Bouche à oreille
C02795,Alaoui,Loubna,loubna.alaoui218@gmail.com,2033-03-03,F,agadir,0688417702,2021-01-12,Marketplace
C01628,Benali,Houda,houda.benali19@gmail.com,2026-09-02,0,Rbat,0770859288,2024-06-12,Référencement
C03058,Benali,Karim,karim.benali183@gmail.com,2009-03-27,h,MEK,0663031090,2022-05-02,Email
C00781,Ouali,Nadia,nadia.ouali669@gmail.com,1969-11-23,F,rabat,0744960996,2023-01-01,SEO
C03700,Mansouri,Mustapha,mustapha.mansouri755@yahoo.com,1953-11-09,M,Meknès,0626905895,2022-08-09,Bouche à oreille
C01207,Chraibi,Rania,rania.chraibi537@hotmail.com,1960-04-27,f,CASA,0747490780,2021-08-11,Email
C03452,Chraibi,Ahmed,ahmed.chraibi418@yahoo.com,1997-10-27,m,Tnja,0779941392,2021-09-28,Instagram
C02946,El Fassi,Karim,karim.elfassi350@gmail.com,1979-09-05,h,Fez,0719593337,2024-09-20,Marketplace
C97885,Moussaoui,Aicha,aicha.moussaoui697@hotmail.com,1951-12-01,Femme,Meknès,0657805961,2024-08-23,Instagram
C00179,Tazi,Reda,reda.tazi155@outlook.com,1970-01-27,h,Meknes,0798487646,2020-05-03,Instagram
C02705,Kadiri,Aicha,aicha.kadiri696@hotmail.com,2000-06-01,f,Kénitra,0727512308,2024-10-28,Social Media
C99524,Ghazi,Ahmed,ahmed.ghazi490@gmail.com,1956-06-25,H,kenitra,0647891425,2020-05-05,Instagram
C01865,Lahlou,Mehdi,mehdi.lahlou922@gmail.com,1972-08-19,male,agdr,0666502445,2022-05-17,Instagram
C02766,Ouali,Houda,houda.ouali602@yahoo.com,1977-08-02,F,Casa,0762124792,2021-09-16,Facebook
C96013,El Amrani,Soukaina,soukaina.elamrani700@gmail.com,1992-03-20,f,Casablanca-Anfa,0797430561,2021-02-02,Référencement
C00057,El Fassi,Samir,samir.elfassi621@gmail.com,2002-08-05,1,AGA,0770467027,2024-05-07,Instagram
C03995,Benali,Ahmed,ahmed.benali754@outlook.com,1968-01-06,1,fès,0675179947,2021-01-10,Référencement
C02854,Idrissi,Samir,samir.idrissi694@gmail.com,1975-12-29,Homme,marrakech,0756547161,2021-04-21,Email
C00446,Alaoui,Ahmed,ahmed.alaoui595@gmail.com,1979-05-28,male,KEN,0772402697,2020-10-17,Direct
C02961,Ziani,Najat,najat.ziani910@gmail.com,1989-08-18,0,SAL,0616867378,2021-06-19,Référencement
C00458,Idrissi,Omar,omar.idrissi991@yahoo.com,1961-06-30,H,Rbat,0798647835,2021-06-02,Social Media
C03275,El Fassi,Ahmed,ahmed.elfassi49@gmail.com,1984-06-23,h,FEZ,0640398284,2021-05-08,Google Ads
C03696,Ziani,Adil,adil.ziani553@gmail.com,1974-07-03,H,RBA,0675449910,2024-12-24,Email
C02280,Idrissi,Aicha,aicha.idrissi298@gmail.com,2009-04-14,Femme,Marrakech,0795305783,2023-05-12,Marketplace
C00903,El Amrani,Fatima,fatimaelamranigmail.com,2004-07-06,0,casablanca,0767096991,2020-04-16,Instagram
C02360,Ouali,Hafsa,hafsa.ouali507@gmail.com,1980-06-01,female,Fez,0691335378,2020-01-29,Bouche à oreille
C02640,Ghazi,Zakaria,zakaria.ghazi620@gmail.com,1977-03-29,M,tanger-med,0741776674,2023-05-22,Marketplace
C02401,Mansouri,Bilal,bilal.mansouri824@gmail.com,1997-06-20,1,kenitra,0617507424,2023-08-12,Bouche à oreille
C00238,El Amrani,Zakaria,zakaria.elamrani144@yahoo.com,1981-03-31,m,casablanca,0663765180,2021-03-31,Google Ads
C03997,Ziani,Tariq,tariq.ziani312@gmail.com,1976-08-15,M,KEN,0793110081,2023-12-13,Google Ads
C03181,Belkadi,Fatima,fatima.belkadi766@hotmail.com,1980-05-13,0,Meknès,0746059690,2023-02-14,SEO
C03738,Berrada,Salma,salma.berrada,1994-12-13,Femme,OUJ,0652115106,2021-06-24,Référencement
C00825,Berrada,Hajar,hajar.berrada486@outlook.com,2004-01-11,female,Casablanca,0764298766,2020-04-23,Instagram
C03945,Moussaoui,Hafsa,hafsa.moussaoui255@gmail.com,1999-01-28,female,rabat,0656856607,2024-01-21,Facebook
C92813,El Fassi,Adil,adil.elfassi788@gmail.com,1961-11-09,m,SAL,0651398319,2020-01-17,Marketplace
C01667,Tazi,Ahmed,ahmed.tazi737@gmail.com,1987-04-15,m,mrakech,0764261526,2023-01-31,Référencement
C00876,Lahlou,Nadia,nadia.lahlou823@yahoo.com,1968-03-27,F,CAS,0747058592,2021-10-31,Instagram
C02836,Ghazi,Mustapha,mustapha.ghazi928@gmail.com,1992-02-25,H,Agadir,0623624971,2022-03-02,Social Media
C03292,Ziani,Samir,samir.ziani834@yahoo.com,2001-06-21,m,meknes,0735460188,2022-03-08,Facebook
C03714,Ziani,Mustapha,mustapha.ziani996@gmail.com,1997-07-22,male,tanger-med,0710346126,2020-03-24,Google Ads
C02984,Berrada,Houda,houda.berrada175@outlook.com,2002-01-29,female,Rbat,0773152163,2021-06-02,Marketplace
C03391,Filali,Imane,imane.filali555@gmail.com,2001-02-20,F,RABAT,0744412131,2024-05-26,Bouche à oreille
C03381,Bensouda,Leila,leila.bensouda328@gmail.com,1979-01-19,female,OUJDA,0629757824,2020-11-02,Bouche à oreille
C02844,Bensouda,Youssef,youssef.bensouda871@gmail.com,2008-10-09,Homme,Meknes,0658838709,2024-12-19,SEO
C03811,Ziani,Salma,salma.ziani330@hotmail.com,1998-03-25,female,Casablanca-Anfa,0724895355,2021-02-14,Référencement
C02804,Lahlou,Khadija,khadija.lahlou402@hotmail.com,1985-01-13,0,Salé,0788952166,2020-11-24,Social Media
C01871,El Amrani,Najat,najat.elamrani247@gmail.com,2009-12-13,female,RABAT,0721232956,2022-01-09,Google Ads
C03946,Tazi,Imane,imane.tazi752@gmail.com,1961-09-01,f,fès,0750703679,2024-04-26,Marketplace
C90312,Alaoui,Loubna,loubna.alaoui724@gmail.com,1986-03-09,female,casablanca,0640347953,2021-01-24,SEO
C03697,Berrada,Rania,rania.berrada199@gmail.com,1987-10-05,f,MRK,0726454275,2020-06-23,Facebook
C01841,Mansouri,Nabil,nabil.mansouri538@outlook.com,1989-12-11,M,TNG,0738203297,2023-11-04,Instagram
C03414,El Amrani,Fatima,fatima.elamrani380@gmail.com,1993-06-29,female,OUJDA,0762144942,2024-01-07,Bouche à oreille
C02209,Benali,Hicham,hicham.benali310@gmail.com,1994-10-04,Homme,tanger,0784776832,2024-06-27,Facebook
C01053,Bensouda,Mustapha,mustapha.bensouda373@gmail.com,1963-06-24,h,fes,0796436223,2024-04-13,Bouche à oreille
C02194,Moussaoui,Rachid,rachid.moussaoui605@gmail.com,1995-06-29,h,agdr,0725475748,2022-02-27,Direct
C03875,El Fassi,Khadija,khadija.elfassi900@gmail.com,2031-08-28,F,agadir,0790757837,2022-09-29,Facebook
C02707,Ghazi,Nabil,nabil.ghazi476@gmail.com,2006-01-25,h,MEK,0681542220,2021-03-12,Marketplace
C03873,Tahiri,Mustapha,mustapha.tahiri88@outlook.com,1964-01-10,H,kenitra,0710364864,2024-12-28,Social Media
C00743,Mansouri,Imane,imane.mansouri640@gmail.com,1952-06-22,0,RABAT,0798816127,2020-07-31,Google Ads
C02607,Belkadi,Tariq,tariq.belkadi911@outlook.com,1999-05-17,m,CAS,0685107929,2022-11-28,Direct
C93509,Ghazi,Hamza,hamza.ghazi696@gmail.com,1974-05-08,M,sale,0687030477,2022-06-28,Email
C02438,Kadiri,Meryem,meryem.kadiri234@hotmail.com,2005-03-11,f,Meknès,0774529989,2020-12-11,Facebook
C01294,Chraibi,Houda,houda.chraibi955@gmail.com,1961-12-06,female,mrakech,0687234743,2021-12-04,Email
C02948,Chraibi,Hajar,hajar.chraibi14@gmail.com,1967-05-20,0,Casablanca,0645740625,2022-09-14,Marketplace
C02649,Ziani,Houda,houda.ziani703@outlook.com,1985-05-30,Femme,TNG,0726123098,2020-11-01,Référencement
C02337,Bennani,Meryem,meryem.bennani112@gmail.com,1981-11-22,f,KEN,0743485397,2024-06-27,Google Ads
C02527,Alaoui,Salma,salma.alaoui438@gmail.com,2001-03-29,f,Casablanca-Anfa,0793578562,2020-07-08,Marketplace
C02007,Ghazi,Hajar,hajar.ghazi194@gmail.com,1999-02-25,0,Oujda,0661598902,2020-08-31,Email
C02006,Tazi,Sara,sara.tazi520@gmail.com,1970-05-19,Femme,RABAT,0686721626,2022-10-07,SEO
C02915,Kadiri,Hassan,hassan.kadiri316@gmail.com,2009-01-24,1,Marrakech,0737785580,2022-06-29,Google Ads
C01967,Berrada,Mohammed,mohammed.berrada459@hotmail.com,1976-12-12,M,Tanger-Ville,0630772573,2020-03-14,Instagram
C03004,Alaoui,Rachid,rachid.alaoui153@yahoo.com,1981-11-14,h,Marrakech,0669664207,2022-05-15,Marketplace
C00551,Alaoui,Zakaria,zakaria.alaoui505@gmail.com,1999-01-05,male,Tanger-Ville,0781192277,2020-09-27,Facebook
C03319,Alaoui,Hajar,hajar.alaoui109@gmail.com,2033-02-19,female,meknes,0751460612,2023-09-25,Google Ads
C00002,Ziani,Leila,leila.ziani719@gmail.com,1975-02-12,f,RABAT,0631429110,2023-04-21,Facebook
C03287,Ghazi,Tariq,tariq.ghazi887@gmail.com,1963-11-23,m,AGA,0721783411,2024-12-01,Direct
C02761,El Fassi,Khalid,khalid.elfassi831@gmail.com,2005-04-19,h,FES,0722300792,2020-11-05,Direct
C00236,Ghazi,Najat,najat.ghazi272@gmail.com,1996-09-29,f,OUJDA,0790973889,2024-07-11,SEO
C02032,Alaoui,Zineb,zineb.alaoui600@gmail.com,1969-03-06,F,tanger-med,0712120593,2023-08-08,Facebook
C03042,El Fassi,Meryem,meryem.elfassi928@outlook.com,1998-09-20,f,MEK,0755528591,2024-02-23,Instagram
C01075,Mansouri,Loubna,loubna.mansouri816@gmail.com,1953-10-05,F,FEZ,0730493013,2022-08-07,Email
C01906,Chraibi,Mohammed,mohammed.chraibi95@outlook.com,1974-06-23,male,Marrakech,0728349903,2023-07-18,Instagram
C03148,Bensouda,Najat,najat.bensouda571@gmail.com,1975-04-07,F,Casablanca,0715633410,2020-12-01,Instagram
C03579,Ziani,Najat,najat.ziani691@outlook.com,1971-04-07,f,rabat,0796026063,2022-05-05,Instagram
C03034,Ziani,Rachid,rachid.ziani270@gmail.com,1957-08-15,male,MEK,0633107350,2021-10-19,Facebook
C02661,Tazi,Soukaina,soukaina.tazi528@yahoo.com,2000-04-22,F,Marrakesh,0796389518,2023-12-08,Google Ads
C03352,El Amrani,Nabil,nabil.elamrani6@gmail.com,1969-10-26,H,Casablanca,0656919123,2023-10-12,Social Media
C01542,Alaoui,Zineb,zineb.alaoui223@gmail.com,1999-07-09,Femme,Agadir,0622085984,2024-02-09,Instagram
C01065,Ghazi,Bilal,bilal.ghazi351@hotmail.com,1977-10-18,h,casa,0747801233,2023-02-05,Bouche à oreille
C01755,Ziani,Rania,rania.ziani600@hotmail.com,1970-08-28,f,Agadir,0628104420,2023-03-07,SEO
C02979,Filali,Hassan,hassan.filali489@gmail.com,1955-12-13,m,RABAT,0641096074,2020-10-05,Marketplace
C03648,Lahlou,Reda,reda.lahlou72@gmail.com,2006-04-04,male,KEN,0672857819,2023-08-04,Email
C02080,Lahlou,Mehdi,mehdi.lahlou981@gmail.com,1979-11-15,1,RBA,0678146413,2023-06-07,Facebook
C01385,Lahlou,Reda,reda.lahlou479@gmail.com,1968-11-18,Homme,Tnja,0628782925,2021-02-07,Référencement
C01099,Kadiri,Hassan,hassan.kadiri684@gmail.com,1974-07-23,M,tanger-med,0614187584,2023-06-16,Marketplace
C00956,Idrissi,Salma,salma.idrissi217@gmail.com,1970-01-29,Femme,RBA,0778262003,2020-01-25,Direct
C00661,Tahiri,Aicha,aicha.tahiri769@outlook.com,1983-06-25,f,Casablanca-Anfa,0699255596,2021-05-11,Référencement
C01193,Tazi,Youssef,youssef.tazi785@yahoo.com,2003-07-17,h,agdr,0726072981,2023-02-07,Marketplace
C02848,Lahlou,Karim,karim.lahlou512@gmail.com,1951-12-10,h,fes,0688446428,2022-06-18,Google Ads
C03653,Benali,Youssef,youssef.benali640@outlook.com,1993-05-19,male,OUJ,0762489904,2023-09-03,Instagram
C02012,Tahiri,Khadija,khadija.tahiri877@hotmail.com,1959-12-28,0,Oujda,0665900464,2022-05-28,Instagram
C03248,Mansouri,Hicham,hicham.mansouri264@gmail.com,1999-09-01,M,Tanger-Ville,0649535719,2023-06-16,SEO
C03359,Benali,Hajar,hajar.benali913@gmail.com,1964-08-29,F,TANGER,0724956185,2021-02-18,Google Ads
C03978,Lahlou,Mohammed,mohammed.lahlou528@gmail.com,1973-10-13,1,SAL,0716722174,2024-05-31,SEO
C00039,Bennani,Zineb,zineb.bennani554@yahoo.com,1992-11-29,0,CASA,0618620650,2023-11-22,Facebook
C01575,Berrada,Samir,samir.berrada595@gmail.com,1959-10-04,h,FEZ,0644890901,2023-03-15,Bouche à oreille
C01112,Benali,Amine,amine.benali191@gmail.com,2008-12-15,m,RBA,0725965592,2020-05-17,Facebook
C01316,Tazi,Najat,najat.tazi373@gmail.com,1953-03-05,0,AGADIR,0652977013,2023-03-28,Direct
C01829,Kadiri,Mustapha,mustapha.kadiri157@gmail.com,1957-01-09,1,mrakech,0780682648,2022-01-12,SEO
C00095,Belkadi,Khadija,khadija.belkadi998@gmail.com,1958-10-21,0,oujda,0691737913,2023-10-14,Bouche à oreille
C01746,Tahiri,Hicham,hicham.tahiri189@gmail.com,1972-12-02,H,Tanger-Ville,0666230298,2021-07-18,Direct
C01722,Bensouda,Bilal,bilal.bensouda460@gmail.com,1957-11-10,male,MARRAKECH,0781949589,2020-12-04,Google Ads
C02997,Kadiri,Sara,sara.kadiri912@hotmail.com,1982-07-07,Femme,tanger-med,0798819325,2020-11-26,Instagram
C01786,Ouali,Zakaria,zakaria.ouali50@gmail.com,1996-11-01,m,rabat,0663180637,2022-03-16,Facebook
C01356,Ziani,Samir,samir.ziani957@hotmail.com,2004-06-19,M,RABAT,0690517444,2023-04-24,Facebook
C00702,Idrissi,Hassan,hassan.idrissi963@gmail.com,2005-01-06,M,Oujda,0794975906,2020-05-24,Référencement
C03985,Kadiri,Meryem,meryem.kadiri883@gmail.com,1967-11-18,F,sale,0794025900,2022-06-14,Google Ads
C90039,Filali,Amine,amine.filali885@hotmail.com,1986-11-04,Homme,agadir,0668646016,2023-06-15,Direct
C03744,Lahlou,Mehdi,mehdi.lahlou862@gmail.com,2007-12-08,1,tanger-med,0758707284,2021-05-15,Facebook
C02071,Chraibi,Mohammed,mohammed.chraibi175@gmail.com,2001-06-18,Homme,Kénitra,0618231695,2020-07-11,Facebook
C00177,Idrissi,Meryem,meryem.idrissi671@gmail.com,1957-01-23,female,Agadir,0771851421,2024-04-12,Email
C00594,Bennani,Soukaina,soukaina.bennani487@gmail.com,1981-12-01,female,sale,0677748258,2020-09-28,Instagram
C03841,Ziani,Loubna,loubna.ziani616@gmail.com,2026-12-08,f,OUJDA,0774324848,2023-06-28,Email
C01565,Benali,Aicha,aicha.benali910@gmail.com,1970-02-10,f,Rbat,0743831592,2021-07-09,Email
C02731,Kadiri,Fatima,fatima.kadiri521@outlook.com,2007-09-04,Femme,Fez,0658413972,2023-07-15,Bouche à oreille
C03837,El Fassi,Mehdi,mehdi.elfassi651@gmail.com,1950-11-19,male,OUJ,0683018096,2020-06-22,SEO
C03970,Berrada,Nadia,nadia.berrada673@gmail.com,2007-10-27,female,fes,0632787671,2024-03-16,Référencement
C02338,Bensouda,Hicham,hicham.bensouda653@gmail.com,1976-12-06,male,FEZ,0758838377,2020-04-20,Direct
C02720,Bensouda,Ahmed,ahmed.bensouda984@yahoo.com,1961-04-28,H,Meknes,0645047173,2022-06-24,Facebook
C01814,Mansouri,Leila,leila.mansouri834@gmail.com,1972-07-11,f,Kénitra,0629182726,2023-05-08,Facebook
C01551,Alaoui,Karim,karimalaouigmail.com,1961-07-09,M,oujda,0743200403,2024-10-19,Social Media
C03403,Bennani,Fatima,fatima.bennani506@gmail.com,1965-01-21,0,Tanger-Ville,0681546420,2023-02-03,Google Ads
C00249,Belkadi,Mehdi,mehdi.belkadi706@yahoo.com,1998-11-06,h,Meknès,0786166246,2023-12-08,SEO
C03831,Chraibi,Rania,rania.chraibi380@gmail.com,1974-04-26,female,casa,0643883863,2022-10-29,Marketplace
C03140,Bensouda,Sara,sara.bensouda16@gmail.com,2003-09-12,f,agdr,0635422394,2021-02-28,Référencement
C00308,Chraibi,Omar,omar.chraibi727@gmail.com,2031-09-02,male,MEK,0693935292,2021-10-22,Marketplace
C03025,Mansouri,Tariq,tariq.mansouri276@gmail.com,2000-03-21,H,OUJDA,0720327400,2021-07-21,Google Ads
C00948,Idrissi,Hajar,hajar.idrissi166@gmail.com,1978-02-14,female,Casa,0736814729,2021-05-05,Google Ads
C02399,Chraibi,Bilal,bilal.chraibi388@gmail.com,2000-08-20,M,Tanger,0770241722,2020-11-02,Direct
C01893,Tazi,Tariq,tariqtazigmail.com,2006-09-17,M,AGADIR,0774689395,2021-07-14,Direct
C03918,Bennani,Ahmed,ahmed.bennani489@gmail.com,1985-08-23,1,Agadir,0718285366,2023-04-13,Instagram
C02453,Belkadi,Khadija,khadija.belkadi944@gmail.com,1974-12-31,Femme,Oujda,0652061050,2023-12-16,Google Ads
C03634,El Fassi,Aicha,aicha.elfassi860@gmail.com,2008-03-21,F,Marrakesh,0791336105,2020-01-19,Bouche à oreille
C01141,Ouali,Adil,adil.ouali419@gmail.com,1996-03-28,1,mrakech,0713090576,2024-02-22,Direct
C02078,Lahlou,Soukaina,soukaina.lahlou555@gmail.com,1957-04-25,f,tanger,0651009388,2023-10-18,Email
C00545,Belkadi,Sanaa,sanaa.belkadi663@gmail.com,2009-05-04,0,FEZ,0645135941,2020-07-01,Email
C00918,Bensouda,Rachid,rachid.bensouda530@gmail.com,1994-05-03,M,FEZ,0759966944,2020-10-13,Marketplace
C00515,Berrada,Dounia,dounia.berrada320@gmail.com,1991-09-29,F,agdr,0749002238,2021-04-07,Facebook
C02728,Moussaoui,Zineb,zineb.moussaoui450@gmail.com,1955-12-12,Femme,AGADIR,0663885207,2021-10-10,Direct
C01957,Tazi,Hicham,hicham.tazi862@gmail.com,1991-10-01,m,SAL,0635913130,2020-10-21,Instagram
C02458,Chraibi,Samir,samir.chraibi502@outlook.com,1960-12-24,H,AGA,0734793325,2023-10-05,Référencement
C03581,Moussaoui,Widad,widad.moussaoui870@gmail.com,1969-02-19,f,Marrakesh,0756579671,2022-07-09,Email
C02775,Tahiri,Mustapha,mustaphatahirigmail.com,1958-03-08,h,casablanca,0648851781,2021-03-09,Bouche à oreille
C03073,Ghazi,Hafsa,hafsa.ghazi705@gmail.com,1955-02-18,f,Oujda,0691114757,2023-10-05,Facebook
C01410,Idrissi,Mustapha,mustapha.idrissi145@gmail.com,1983-01-06,1,meknes,0670301220,2022-11-15,SEO
C02995,Ghazi,Salma,salma.ghazi345@gmail.com,1959-11-10,f,Meknes,0722628853,2021-04-22,SEO
C03293,Ghazi,Widad,widad.ghazi314@gmail.com,1966-02-16,F,MEK,0760040745,2023-11-20,Facebook
C01728,Tahiri,Youssef,youssef.tahiri585@yahoo.com,1957-09-06,Homme,Kénitra,0687425465,2022-08-31,Social Media
C00056,Alaoui,Hassan,hassan.alaoui67@gmail.com,1954-09-27,Homme,OUJDA,0630364454,2023-07-13,Email
C02763,Ziani,Hamza,hamza.ziani,2001-01-05,male,Rbat,0674756410,2020-01-06,Marketplace
C02161,Lahlou,Houda,houda.lahlou98@gmail.com,1963-07-07,F,Marrakesh,0738722147,2023-08-21,Marketplace
C03436,Filali,Khalid,khalid.filali577@gmail.com,1951-10-06,male,CAS,0739318531,2021-04-09,Email
C03559,Lahlou,Samir,samir@,2032-05-04,M,Meknès,0664003319,2020-12-07,Bouche à oreille
C00588,Tazi,Soukaina,soukaina.tazi108@gmail.com,1985-08-28,F,SAL,0770976401,2024-08-12,Social Media
C01439,Belkadi,Imane,imane.belkadi227@gmail.com,1961-03-12,F,Tanger,0686680961,2020-05-22,SEO
C02847,Ziani,Nabil,nabil.ziani702@yahoo.com,1990-06-30,m,AGA,0687517348,2023-09-08,SEO
C02069,Moussaoui,Ahmed,ahmed.moussaoui720@hotmail.com,1970-07-20,H,MRK,0666175091,2021-01-20,Facebook
C02894,Idrissi,Omar,omar.idrissi815@gmail.com,2008-10-06,Homme,kenitra,0652926346,2021-07-30,Social Media
C00389,El Amrani,Karim,karim.elamrani650@gmail.com,1968-07-21,H,AGA,0652857940,2021-09-16,Direct
C01692,Mansouri,Mohammed,mohammed.mansouri867@gmail.com,1978-11-18,H,Tanger,0685839021,2023-01-22,Email
C01859,Ghazi,Mustapha,mustapha.ghazi643@gmail.com,1991-06-22,male,Casablanca,0718541887,2023-06-02,Instagram
C03175,Lahlou,Mehdi,mehdi.lahlou67@gmail.com,1982-11-03,H,RBA,0735276538,2022-05-19,Référencement
C02668,El Amrani,Karim,karim.elamrani638@gmail.com,1965-01-18,Homme,rabat,0710532310,2023-09-21,Instagram
C01901,Bennani,Fatima,fatima.bennani674@yahoo.com,1968-05-27,female,oujda,0615187852,2021-09-30,Email
C01236,Moussaoui,Hassan,hassan.moussaoui388@gmail.com,1979-01-16,M,Tnja,0745943432,2023-08-19,Référencement
C03829,Lahlou,Meryem,meryem.lahlou43@outlook.com,1984-03-30,f,TANGER,0685643715,2022-10-19,Email
